OrderID,CustomerID,StoreID,OrderDateTime,OrderStatus,PaymentMethodCode,OrderTotalAmount,CreatedAt,ModifiedAt
O0028301,C011819,S006,2025-01-05 15:14:40,Completed,CARD,101177.26,2025-01-05 15:14:40,2025-01-05 18:29:40
O0028302,C014556,S002,2024-06-26 10:14:06,Completed,CARD,106847.14,2024-06-26 10:14:06,2024-06-26 11:11:06
O0028303,C006274,S001,2026-02-06 18:14:45,Completed,CARD,149506.81,2026-02-06 18:14:45,2026-02-06 18:53:45
O0028304,C017591,S003,2025-07-07 17:36:48,Completed,CARD,17041.35,2025-07-07 17:36:48,2025-07-07 20:07:48
O0028305,C014033,S006,2025-08-04 21:10:47,Completed,CARD,137721.23,2025-08-04 21:10:47,2025-08-05 00:17:47
O0028306,C005190,S012,2026-06-26 12:46:47,Completed,CASH,74125.14,2026-06-26 12:46:47,2026-06-26 13:53:47
O0028307,C015439,S002,2025-04-17 16:54:01,Completed,INSTALLMENT,158743.78,2025-04-17 16:54:01,2025-04-17 17:50:01
O0028308,C013056,S011,2024-03-28 19:39:11,Completed,CARD,38664.72,2024-03-28 19:39:11,2024-03-28 23:38:11
O0028309,C018823,S010,2026-06-12 10:28:55,Completed,INSTALLMENT,123137.86,2026-06-12 10:28:55,2026-06-12 11:46:55
O0028310,C017957,S010,2024-10-16 16:24:56,Completed,INSTALLMENT,14856.16,2024-10-16 16:24:56,2024-10-16 17:56:56
O0028311,,S002,2024-02-17 12:44:38,Completed,CARD,12602.59,2024-02-17 12:44:38,2024-02-17 13:18:38
O0028312,C000226,S002,2025-09-01 10:53:21,Completed,CARD,80602.66,2025-09-01 10:53:21,2025-09-01 11:00:21
O0028313,C016225,S002,2025-03-21 15:08:39,Completed,CARD,17733.75,2025-03-21 15:08:39,2025-03-21 15:24:39
O0028314,C004267,S004,2026-04-21 16:54:24,Completed,CARD,190303.90,2026-04-21 16:54:24,2026-04-21 18:06:24
O0028315,C003981,S011,2025-06-13 15:21:38,Completed,CARD,98810.79,2025-06-13 15:21:38,2025-06-13 18:09:38
O0028316,C003299,S011,2024-07-10 18:18:15,Completed,CASH,19626.61,2024-07-10 18:18:15,2024-07-10 19:01:15
O0028317,C008314,S005,2026-03-22 12:35:19,Completed,CARD,224321.54,2026-03-22 12:35:19,2026-03-22 13:26:19
O0028318,C017731,S009,2026-01-29 10:47:49,Completed,CARD,140386.74,2026-01-29 10:47:49,2026-01-29 12:44:49
O0028319,C004120,S009,2025-03-23 16:27:03,Completed,WALLET,87688.56,2025-03-23 16:27:03,2025-03-23 18:49:03
O0028320,C014653,S001,2024-03-18 11:53:10,Returned,CARD,81634.79,2024-03-18 11:53:10,2024-03-18 13:08:10
O0028321,C018933,S006,2024-04-18 18:36:04,Completed,CARD,46843.07,2024-04-18 18:36:04,2024-04-18 22:30:04
O0028322,C016491,S004,2025-06-01 18:57:02,Completed,CARD,47370.61,2025-06-01 18:57:02,2025-06-01 20:18:02
O0028323,C003721,S011,2024-01-18 14:44:10,Completed,CARD,50519.63,2024-01-18 14:44:10,2024-01-18 16:13:10
O0028324,C017035,S004,2026-04-28 16:56:29,Completed,CARD,152737.24,2026-04-28 16:56:29,2026-04-28 20:33:29
O0028325,C013844,S001,2026-03-30 20:37:09,Completed,CASH,73790.63,2026-03-30 20:37:09,2026-03-30 22:08:09
O0028326,C015050,S005,2025-07-24 15:26:58,Completed,CASH,53035.13,2025-07-24 15:26:58,2025-07-24 15:47:58
O0028327,C002355,S007,2025-09-22 21:18:18,Completed,INSTALLMENT,55481.41,2025-09-22 21:18:18,2025-09-22 23:41:18
O0028328,C011728,S008,2024-11-01 16:55:48,Completed,CASH,75071.88,2024-11-01 16:55:48,2024-11-01 18:59:48
O0028329,C000376,S003,2024-07-31 16:14:13,Completed,CASH,21819.56,2024-07-31 16:14:13,2024-07-31 17:25:13
O0028330,C009410,S010,2026-02-04 18:57:52,Completed,WALLET,168869.22,2026-02-04 18:57:52,2026-02-04 19:40:52
O0028331,C011062,S005,2025-02-12 20:55:51,Completed,CARD,16541.47,2025-02-12 20:55:51,2025-02-13 00:23:51
O0028332,C011244,S009,2026-03-22 16:55:15,Completed,CASH,78168.03,2026-03-22 16:55:15,2026-03-22 19:05:15
O0028333,C012649,S006,2025-10-14 10:13:28,Completed,CARD,82964.80,2025-10-14 10:13:28,2025-10-14 12:13:28
O0028334,C018623,S002,2025-07-02 14:46:34,Completed,CARD,30933.02,2025-07-02 14:46:34,2025-07-02 17:21:34
O0028335,C013620,S003,2024-11-04 18:42:23,Completed,WALLET,82014.94,2024-11-04 18:42:23,2024-11-04 22:08:23
O0028336,C009878,S006,2024-09-30 12:52:56,Completed,INSTALLMENT,40062.96,2024-09-30 12:52:56,2024-09-30 13:35:56
O0028337,,S011,2025-01-28 11:58:24,Completed,CARD,19655.92,2025-01-28 11:58:24,2025-01-28 13:58:24
O0028338,C019682,S012,2024-08-28 21:18:03,Completed,CARD,101723.07,2024-08-28 21:18:03,2024-08-29 00:03:03
O0028339,C008612,S004,2026-03-30 19:54:02,Completed,WALLET,3547.76,2026-03-30 19:54:02,2026-03-30 21:29:02
O0028340,C014134,S011,2024-09-15 14:43:19,Completed,CASH,36727.94,2024-09-15 14:43:19,2024-09-15 15:48:19
O0028341,C009860,S009,2024-11-03 13:54:43,Completed,CARD,14483.29,2024-11-03 13:54:43,2024-11-03 16:15:43
O0028342,C017520,S001,2024-05-23 15:46:25,Completed,CARD,83345.85,2024-05-23 15:46:25,2024-05-23 19:22:25
O0028343,C003613,S004,2026-06-28 19:00:28,Completed,WALLET,87569.31,2026-06-28 19:00:28,2026-06-28 21:39:28
O0028344,C016242,S011,2024-07-15 13:03:35,Completed,CARD,81601.45,2024-07-15 13:03:35,2024-07-15 13:07:35
O0028345,C005839,S005,2024-06-23 21:01:13,Completed,CARD,29368.21,2024-06-23 21:01:13,2024-06-23 23:57:13
O0028346,C004961,S002,2026-01-26 12:15:28,Completed,CARD,66741.22,2026-01-26 12:15:28,2026-01-26 14:49:28
O0028347,C018844,S004,2024-06-25 15:56:00,Completed,CARD,54577.16,2024-06-25 15:56:00,2024-06-25 19:02:00
O0028348,,S012,2026-07-07 16:51:39,Completed,CARD,9527.90,2026-07-07 16:51:39,2026-07-07 17:08:39
O0028349,C006609,S007,2024-04-19 18:03:01,Completed,WALLET,36299.86,2024-04-19 18:03:01,2024-04-19 20:20:01
O0028350,C000250,S003,2025-05-01 19:08:24,Completed,CASH,52560.82,2025-05-01 19:08:24,2025-05-01 22:34:24
O0028351,C003205,S007,2025-04-09 11:56:32,Completed,CARD,117726.43,2025-04-09 11:56:32,2025-04-09 15:20:32
O0028352,C002967,S012,2025-10-28 18:19:09,Completed,CARD,113740.07,2025-10-28 18:19:09,2025-10-28 21:23:09
O0028353,C019069,S001,2025-10-13 19:17:46,Completed,CASH,85688.38,2025-10-13 19:17:46,2025-10-13 21:58:46
O0028354,C002929,S008,2025-09-25 18:54:00,Completed,CASH,102093.65,2025-09-25 18:54:00,2025-09-25 20:58:00
O0028355,C007165,S008,2025-01-29 18:27:30,Pending,WALLET,60701.68,2025-01-29 18:27:30,2025-01-29 18:39:30
O0028356,C012427,S008,2024-03-06 17:44:11,Completed,INSTALLMENT,53088.38,2024-03-06 17:44:11,2024-03-06 21:28:11
O0028357,C000677,S003,2024-06-28 20:17:56,Completed,CARD,110079.52,2024-06-28 20:17:56,2024-06-28 22:34:56
O0028358,C000932,S002,2025-07-30 17:21:19,Completed,CASH,71120.17,2025-07-30 17:21:19,2025-07-30 18:14:19
O0028359,C011954,S006,2024-06-19 18:21:34,Completed,CARD,103969.94,2024-06-19 18:21:34,2024-06-19 19:42:34
O0028360,C002333,S002,2026-04-14 15:20:27,Completed,CASH,91422.69,2026-04-14 15:20:27,2026-04-14 18:52:27
O0028361,C014454,S001,2026-06-21 13:05:43,Completed,CARD,4655.65,2026-06-21 13:05:43,2026-06-21 15:38:43
O0028362,C019934,S012,2025-02-18 20:27:29,Completed,CARD,19750.37,2025-02-18 20:27:29,2025-02-18 21:21:29
O0028363,C017219,S012,2026-03-14 13:39:04,Completed,CARD,41197.08,2026-03-14 13:39:04,2026-03-14 15:18:04
O0028364,C014551,S001,2025-07-10 19:40:27,Completed,INSTALLMENT,165206.88,2025-07-10 19:40:27,2025-07-10 22:55:27
O0028365,C007326,S011,2025-02-20 16:32:06,Completed,WALLET,72814.50,2025-02-20 16:32:06,2025-02-20 20:01:06
O0028366,C007903,S009,2025-12-24 12:17:23,Completed,INSTALLMENT,212947.73,2025-12-24 12:17:23,2025-12-24 12:31:23
O0028367,C011890,S001,2026-06-24 18:35:02,Completed,CASH,2802.21,2026-06-24 18:35:02,2026-06-24 20:33:02
O0028368,C011877,S006,2025-09-08 10:38:11,Completed,CASH,35692.03,2025-09-08 10:38:11,2025-09-08 11:03:11
O0028369,C005401,S011,2026-02-17 14:17:11,Completed,CARD,30788.65,2026-02-17 14:17:11,2026-02-17 17:56:11
O0028370,C003613,S004,2024-08-04 15:11:09,Completed,CASH,2403.66,2024-08-04 15:11:09,2024-08-04 19:00:09
O0028371,C008962,S002,2026-04-20 11:19:21,Completed,WALLET,109881.36,2026-04-20 11:19:21,2026-04-20 12:46:21
O0028372,C005061,S012,2026-05-10 10:36:21,Completed,CASH,236567.30,2026-05-10 10:36:21,2026-05-10 11:11:21
O0028373,C000952,S010,2024-03-28 12:57:01,Completed,CARD,135165.81,2024-03-28 12:57:01,2024-03-28 15:21:01
O0028374,C007111,S012,2026-05-28 17:02:12,Completed,CARD,114378.98,2026-05-28 17:02:12,2026-05-28 18:30:12
O0028375,C018197,S004,2025-11-12 21:22:15,Completed,CARD,117084.37,2025-11-12 21:22:15,2025-11-13 01:17:15
O0028376,C016481,S002,2025-02-24 13:12:55,Completed,CARD,3077.32,2025-02-24 13:12:55,2025-02-24 16:49:55
O0028377,C017762,S008,2025-06-30 21:42:42,Cancelled,CARD,188373.17,2025-06-30 21:42:42,2025-07-01 00:45:42
O0028378,,S006,2024-04-20 15:12:29,Completed,CARD,22845.47,2024-04-20 15:12:29,2024-04-20 17:59:29
O0028379,C016670,S010,2024-02-10 16:36:56,Completed,CARD,12577.43,2024-02-10 16:36:56,2024-02-10 19:48:56
O0028380,C012618,S011,2024-12-13 20:04:09,Completed,CARD,39123.66,2024-12-13 20:04:09,2024-12-13 20:14:09
O0028381,C016772,S002,2025-07-07 15:35:18,Completed,CASH,8343.97,2025-07-07 15:35:18,2025-07-07 19:12:18
O0028382,C001310,S012,2026-05-07 14:07:11,Completed,CARD,192613.22,2026-05-07 14:07:11,2026-05-07 14:45:11
O0028383,C010667,S012,2026-03-15 16:43:45,Completed,CASH,53866.31,2026-03-15 16:43:45,2026-03-15 18:42:45
O0028384,C017950,S004,2025-02-26 16:04:03,Completed,CARD,48612.64,2025-02-26 16:04:03,2025-02-26 19:28:03
O0028385,C003581,S010,2024-07-15 13:06:23,Completed,CASH,110343.14,2024-07-15 13:06:23,2024-07-15 15:38:23
O0028386,C002074,S005,2024-03-07 15:35:18,Completed,CARD,83882.69,2024-03-07 15:35:18,2024-03-07 18:56:18
O0028387,C014650,S002,2024-03-23 20:20:58,Completed,CASH,80252.42,2024-03-23 20:20:58,2024-03-23 23:33:58
O0028388,C014870,S009,2026-04-29 17:27:07,Completed,CARD,74674.52,2026-04-29 17:27:07,2026-04-29 17:59:07
O0028389,C016493,S002,2026-01-23 16:51:11,Completed,CASH,62703.61,2026-01-23 16:51:11,2026-01-23 19:27:11
O0028390,C015011,S004,2024-01-09 13:37:02,Completed,CASH,24032.44,2024-01-09 13:37:02,2024-01-09 14:19:02
O0028391,C010371,S001,2024-08-09 17:40:06,Cancelled,CASH,41970.14,2024-08-09 17:40:06,2024-08-09 17:42:06
O0028392,C010932,S009,2024-10-19 21:46:12,Completed,CARD,18459.25,2024-10-19 21:46:12,2024-10-20 01:43:12
O0028393,C014218,S006,2024-02-29 18:50:32,Completed,CARD,138334.16,2024-02-29 18:50:32,2024-02-29 21:22:32
O0028394,C005770,S007,2025-10-28 19:27:19,Completed,CARD,111729.44,2025-10-28 19:27:19,2025-10-28 19:33:19
O0028395,C000020,S010,2024-02-13 16:31:08,Completed,CASH,114033.70,2024-02-13 16:31:08,2024-02-13 18:47:08
O0028396,C018268,S010,2024-03-31 14:30:30,Completed,CARD,49111.05,2024-03-31 14:30:30,2024-03-31 17:33:30
O0028397,C010581,S001,2024-06-27 16:31:07,Completed,CASH,137498.47,2024-06-27 16:31:07,2024-06-27 19:43:07
O0028398,C006722,S007,2026-04-24 15:21:17,Completed,CASH,85861.93,2026-04-24 15:21:17,2026-04-24 17:19:17
O0028399,C006380,S003,2024-04-15 21:52:26,Completed,CARD,33506.75,2024-04-15 21:52:26,2024-04-16 01:26:26
O0028400,C011329,S007,2025-01-26 20:15:22,Completed,CARD,155169.95,2025-01-26 20:15:22,2025-01-26 20:34:22
O0028401,C006831,S012,2025-12-05 15:57:32,Completed,CARD,12718.51,2025-12-05 15:57:32,2025-12-05 16:34:32
O0028402,C014137,S005,2024-09-24 18:37:05,Completed,CASH,13081.48,2024-09-24 18:37:05,2024-09-24 19:08:05
O0028403,C007383,S004,2025-11-24 17:00:44,Completed,CARD,147786.54,2025-11-24 17:00:44,2025-11-24 18:53:44
O0028404,,S010,2025-05-19 18:06:41,Completed,CARD,50187.86,2025-05-19 18:06:41,2025-05-19 20:04:41
O0028405,C018122,S010,2026-03-05 15:41:02,Completed,WALLET,76074.04,2026-03-05 15:41:02,2026-03-05 17:18:02
O0028406,C011822,S001,2024-10-27 21:24:02,Completed,INSTALLMENT,341666.55,2024-10-27 21:24:02,2024-10-27 23:06:02
O0028407,C019345,S001,2024-06-15 17:02:19,Completed,CARD,120076.34,2024-06-15 17:02:19,2024-06-15 17:26:19
O0028408,C004601,S005,2026-03-09 16:05:28,Completed,CARD,8304.16,2026-03-09 16:05:28,2026-03-09 17:04:28
O0028409,C011740,S008,2024-01-25 12:37:01,Completed,CARD,9783.70,2024-01-25 12:37:01,2024-01-25 12:43:01
O0028410,C014671,S001,2024-12-16 20:25:04,Completed,CARD,25103.28,2024-12-16 20:25:04,2024-12-16 21:59:04
O0028411,C012798,S003,2025-04-30 16:41:11,Completed,CARD,70152.43,2025-04-30 16:41:11,2025-04-30 18:25:11
O0028412,C002639,S002,2024-12-20 16:19:58,Completed,CASH,79305.46,2024-12-20 16:19:58,2024-12-20 17:50:58
O0028413,C007193,S002,2024-04-11 18:56:19,Completed,CARD,198843.08,2024-04-11 18:56:19,2024-04-11 20:42:19
O0028414,C018335,S006,2024-05-19 18:40:08,Completed,CARD,17647.92,2024-05-19 18:40:08,2024-05-19 22:32:08
O0028415,C005314,S012,2024-09-06 11:56:12,Completed,CARD,60485.62,2024-09-06 11:56:12,2024-09-06 13:07:12
O0028416,C016258,S002,2024-03-01 20:10:33,Completed,CARD,10078.83,2024-03-01 20:10:33,2024-03-01 23:14:33
O0028417,C011206,S004,2026-02-16 11:09:48,Completed,CASH,218921.91,2026-02-16 11:09:48,2026-02-16 12:28:48
O0028418,C013912,S001,2026-04-12 13:20:55,Completed,CARD,137583.66,2026-04-12 13:20:55,2026-04-12 16:49:55
O0028419,C004869,S010,2024-05-19 15:15:00,Completed,CASH,44276.05,2024-05-19 15:15:00,2024-05-19 16:59:00
O0028420,C019443,S005,2025-03-11 18:49:22,Completed,CASH,72741.18,2025-03-11 18:49:22,2025-03-11 18:59:22
O0028421,C003475,S008,2026-03-12 12:31:42,Completed,CARD,136530.38,2026-03-12 12:31:42,2026-03-12 13:46:42
O0028422,C004885,S002,2026-01-05 18:56:24,Completed,CASH,82402.13,2026-01-05 18:56:24,2026-01-05 19:41:24
O0028423,C011449,S009,2024-09-24 16:27:25,Completed,CASH,31760.75,2024-09-24 16:27:25,2024-09-24 18:24:25
O0028424,,S011,2026-05-28 18:11:38,Completed,CARD,144585.43,2026-05-28 18:11:38,2026-05-28 21:40:38
O0028425,C017839,S011,2025-03-06 17:49:21,Completed,CASH,153873.20,2025-03-06 17:49:21,2025-03-06 18:57:21
O0028426,C017442,S011,2024-08-27 17:32:40,Completed,WALLET,12042.55,2024-08-27 17:32:40,2024-08-27 18:28:40
O0028427,C012592,S009,2025-03-27 21:34:41,Completed,CARD,104904.41,2025-03-27 21:34:41,2025-03-28 01:21:41
O0028428,C000357,S001,2026-03-19 13:24:59,Completed,CARD,44269.40,2026-03-19 13:24:59,2026-03-19 14:06:59
O0028429,C005105,S006,2025-01-12 11:07:56,Completed,CASH,192664.39,2025-01-12 11:07:56,2025-01-12 11:39:56
O0028430,C001806,S004,2024-04-14 13:44:48,Completed,CARD,176113.76,2024-04-14 13:44:48,2024-04-14 16:52:48
O0028431,C002374,S010,2025-04-12 16:55:34,Completed,CARD,4612.66,2025-04-12 16:55:34,2025-04-12 20:11:34
O0028432,C004681,S006,2026-03-29 21:19:41,Completed,CARD,20011.80,2026-03-29 21:19:41,2026-03-29 23:25:41
O0028433,C012055,S011,2024-02-17 11:22:21,Completed,CARD,8712.39,2024-02-17 11:22:21,2024-02-17 13:41:21
O0028434,,S004,2025-06-26 11:32:23,Completed,CARD,125218.47,2025-06-26 11:32:23,2025-06-26 14:18:23
O0028435,C017687,S007,2025-08-30 17:32:19,Completed,CARD,115961.09,2025-08-30 17:32:19,2025-08-30 20:26:19
O0028436,C008817,S002,2024-04-16 20:21:13,Completed,INSTALLMENT,15421.01,2024-04-16 20:21:13,2024-04-16 23:12:13
O0028437,C006449,S010,2025-06-10 14:44:48,Completed,WALLET,37176.20,2025-06-10 14:44:48,2025-06-10 18:21:48
O0028438,C008361,S002,2025-11-21 10:31:40,Completed,CASH,94431.79,2025-11-21 10:31:40,2025-11-21 11:36:40
O0028439,C005433,S003,2024-07-18 16:44:05,Completed,WALLET,36232.24,2024-07-18 16:44:05,2024-07-18 16:57:05
O0028440,C016398,S005,2024-02-05 19:54:45,Completed,CARD,90706.90,2024-02-05 19:54:45,2024-02-05 21:50:45
O0028441,C019544,S009,2024-01-13 19:44:34,Completed,WALLET,166782.54,2024-01-13 19:44:34,2024-01-13 21:27:34
O0028442,C001557,S005,2024-11-30 13:00:28,Completed,CARD,209017.35,2024-11-30 13:00:28,2024-11-30 15:25:28
O0028443,C010150,S009,2025-09-13 21:15:52,Completed,CARD,44688.88,2025-09-13 21:15:52,2025-09-13 23:54:52
O0028444,C004341,S009,2024-03-08 20:14:20,Completed,CARD,173845.10,2024-03-08 20:14:20,2024-03-08 22:24:20
O0028445,C014278,S006,2025-02-02 19:36:52,Completed,CARD,171369.55,2025-02-02 19:36:52,2025-02-02 19:58:52
O0028446,C005429,S009,2024-01-17 11:24:37,Completed,CARD,111095.95,2024-01-17 11:24:37,2024-01-17 12:06:37
O0028447,,S006,2024-05-17 20:12:50,Completed,CARD,80115.55,2024-05-17 20:12:50,2024-05-17 22:21:50
O0028448,C012766,S012,2025-06-19 20:32:55,Completed,CARD,57423.01,2025-06-19 20:32:55,2025-06-19 22:53:55
O0028449,C004951,S005,2025-08-30 15:04:59,Completed,CARD,16442.55,2025-08-30 15:04:59,2025-08-30 16:48:59
O0028450,C004350,S003,2024-12-18 14:32:17,Completed,CARD,72356.10,2024-12-18 14:32:17,2024-12-18 17:24:17
O0028451,C005584,S009,2025-05-29 17:41:55,Returned,CARD,7371.54,2025-05-29 17:41:55,2025-05-29 18:08:55
O0028452,C018880,S003,2024-05-03 19:43:12,Completed,CASH,134771.62,2024-05-03 19:43:12,2024-05-03 23:41:12
O0028453,C017653,S006,2024-04-07 21:49:43,Completed,CARD,45826.33,2024-04-07 21:49:43,2024-04-08 00:40:43
O0028454,C007770,S006,2026-02-12 17:58:51,Completed,CARD,186602.97,2026-02-12 17:58:51,2026-02-12 18:49:51
O0028455,C011395,S009,2024-07-20 17:14:15,Completed,CARD,139387.33,2024-07-20 17:14:15,2024-07-20 19:08:15
O0028456,C018093,S012,2024-09-30 20:24:53,Completed,CARD,112823.76,2024-09-30 20:24:53,2024-09-30 21:55:53
O0028457,C012307,S011,2026-03-17 17:49:15,Completed,WALLET,16339.04,2026-03-17 17:49:15,2026-03-17 21:14:15
O0028458,C016063,S011,2025-12-22 11:20:51,Completed,INSTALLMENT,60035.03,2025-12-22 11:20:51,2025-12-22 15:16:51
O0028459,C004199,S007,2024-03-07 16:55:52,Completed,CARD,69175.13,2024-03-07 16:55:52,2024-03-07 18:25:52
O0028460,C017328,S009,2026-05-08 14:31:02,Completed,WALLET,74800.09,2026-05-08 14:31:02,2026-05-08 17:58:02
O0028461,C007191,S004,2024-07-14 20:40:20,Completed,CARD,74603.32,2024-07-14 20:40:20,2024-07-15 00:13:20
O0028462,C012542,S001,2026-03-30 17:19:16,Completed,CARD,3513.26,2026-03-30 17:19:16,2026-03-30 20:19:16
O0028463,C013250,S011,2024-01-20 12:44:51,Completed,CARD,35709.85,2024-01-20 12:44:51,2024-01-20 14:59:51
O0028464,C015893,S005,2025-01-25 21:20:01,Completed,CARD,53989.63,2025-01-25 21:20:01,2025-01-25 22:38:01
O0028465,C016332,S003,2024-06-01 15:04:36,Completed,CARD,60241.32,2024-06-01 15:04:36,2024-06-01 16:29:36
O0028466,C011544,S001,2026-05-20 20:46:44,Completed,CARD,11164.75,2026-05-20 20:46:44,2026-05-20 22:04:44
O0028467,C010710,S009,2026-01-05 20:23:43,Completed,INSTALLMENT,11093.68,2026-01-05 20:23:43,2026-01-05 22:27:43
O0028468,C017265,S004,2025-11-07 16:07:43,Completed,CARD,162702.08,2025-11-07 16:07:43,2025-11-07 18:08:43
O0028469,C006429,S001,2024-03-10 17:37:02,Completed,WALLET,111097.11,2024-03-10 17:37:02,2024-03-10 18:58:02
O0028470,,S007,2025-03-28 17:52:27,Completed,CASH,182506.86,2025-03-28 17:52:27,2025-03-28 17:53:27
O0028471,C001817,S004,2025-01-23 18:07:12,Completed,INSTALLMENT,26955.81,2025-01-23 18:07:12,2025-01-23 21:27:12
O0028472,C011260,S006,2025-03-06 14:49:32,Completed,CARD,111912.79,2025-03-06 14:49:32,2025-03-06 16:28:32
O0028473,C010725,S005,2024-07-07 10:43:42,Completed,CASH,166921.03,2024-07-07 10:43:42,2024-07-07 10:55:42
O0028474,C002315,S001,2024-03-28 13:45:11,Returned,INSTALLMENT,11054.82,2024-03-28 13:45:11,2024-03-28 16:45:11
O0028475,C014081,S008,2024-07-03 19:45:58,Completed,INSTALLMENT,46310.67,2024-07-03 19:45:58,2024-07-03 21:26:58
O0028476,C018254,S008,2024-05-16 11:51:14,Completed,CARD,168872.18,2024-05-16 11:51:14,2024-05-16 13:33:14
O0028477,C008967,S001,2025-11-13 19:57:38,Completed,CASH,96813.17,2025-11-13 19:57:38,2025-11-13 23:05:38
O0028478,C015287,S001,2024-10-01 13:59:13,Completed,CARD,89835.58,2024-10-01 13:59:13,2024-10-01 17:55:13
O0028479,C009902,S010,2024-03-06 10:53:33,Completed,CASH,46717.10,2024-03-06 10:53:33,2024-03-06 12:13:33
O0028480,C019385,S004,2024-02-10 20:15:37,Completed,CARD,52263.82,2024-02-10 20:15:37,2024-02-10 22:15:37
O0028481,C014416,S003,2024-07-25 17:59:54,Completed,CASH,77766.78,2024-07-25 17:59:54,2024-07-25 20:06:54
O0028482,C001395,S007,2025-03-03 13:30:19,Completed,CARD,37614.05,2025-03-03 13:30:19,2025-03-03 14:04:19
O0028483,C014564,S003,2025-03-28 21:23:30,Completed,CARD,91548.66,2025-03-28 21:23:30,2025-03-29 00:09:30
O0028484,C018521,S007,2024-01-21 12:48:41,Returned,WALLET,5677.08,2024-01-21 12:48:41,2024-01-21 15:18:41
O0028485,C006584,S007,2024-12-13 14:25:20,Completed,CASH,41210.68,2024-12-13 14:25:20,2024-12-13 16:39:20
O0028486,C014995,S011,2024-01-29 18:37:23,Completed,CARD,85750.08,2024-01-29 18:37:23,2024-01-29 21:16:23
O0028487,C000698,S009,2026-02-26 17:52:39,Completed,CASH,57924.60,2026-02-26 17:52:39,2026-02-26 17:57:39
O0028488,C005422,S003,2024-02-01 14:26:37,Completed,CARD,46387.41,2024-02-01 14:26:37,2024-02-01 17:47:37
O0028489,C005397,S005,2025-01-07 18:26:14,Completed,CARD,174199.10,2025-01-07 18:26:14,2025-01-07 20:45:14
O0028490,C013117,S007,2024-01-26 21:05:30,Completed,CARD,11894.15,2024-01-26 21:05:30,2024-01-26 22:29:30
O0028491,C012035,S011,2024-11-02 19:38:44,Completed,INSTALLMENT,128985.34,2024-11-02 19:38:44,2024-11-02 23:04:44
O0028492,C009711,S012,2025-05-01 19:50:31,Completed,WALLET,116062.67,2025-05-01 19:50:31,2025-05-01 21:24:31
O0028493,C009758,S007,2024-02-09 15:09:49,Completed,CARD,49544.13,2024-02-09 15:09:49,2024-02-09 16:57:49
O0028494,C006869,S003,2024-02-05 12:07:30,Completed,CASH,26555.45,2024-02-05 12:07:30,2024-02-05 14:01:30
O0028495,C012809,S009,2026-02-18 18:19:39,Completed,CARD,113163.87,2026-02-18 18:19:39,2026-02-18 20:43:39
O0028496,C018333,S010,2024-08-08 14:19:18,Completed,CARD,70264.65,2024-08-08 14:19:18,2024-08-08 18:09:18
O0028497,C004954,S003,2025-11-02 20:07:35,Completed,CASH,98839.58,2025-11-02 20:07:35,2025-11-02 21:51:35
O0028498,C007171,S007,2026-07-31 15:27:40,Completed,CARD,4726.44,2026-07-31 15:27:40,2026-07-31 17:14:40
O0028499,C005577,S002,2025-07-30 17:20:04,Completed,CARD,191999.97,2025-07-30 17:20:04,2025-07-30 20:21:04
O0028500,,S009,2025-09-03 15:47:24,Completed,CARD,110120.52,2025-09-03 15:47:24,2025-09-03 16:29:24
O0028501,C016637,S001,2025-06-04 19:04:34,Completed,CASH,275081.28,2025-06-04 19:04:34,2025-06-04 19:54:34
O0028502,,S006,2024-12-25 17:29:50,Completed,CASH,174781.82,2024-12-25 17:29:50,2024-12-25 19:49:50
O0028503,C000299,S003,2024-08-17 14:54:55,Completed,CARD,236130.30,2024-08-17 14:54:55,2024-08-17 18:36:55
O0028504,C012799,S006,2026-07-30 20:40:17,Completed,CARD,79588.36,2026-07-30 20:40:17,2026-07-30 22:13:17
O0028505,C012267,S002,2024-09-03 15:03:19,Completed,CARD,28524.45,2024-09-03 15:03:19,2024-09-03 16:27:19
O0028506,C013781,S007,2025-08-08 12:35:49,Completed,CARD,84409.04,2025-08-08 12:35:49,2025-08-08 16:08:49
O0028507,C013679,S010,2025-01-16 12:35:40,Completed,CARD,76610.99,2025-01-16 12:35:40,2025-01-16 14:08:40
