MovementID,WarehouseID,ProductID,MovementType,QuantityChange,MovementDateTime,ReferenceNo,CreatedAt
39043,WH02,P0256,TRANSFER_OUT,-6,2025-07-07 03:01:51,REF264639,2025-07-07 03:01:51
39044,WH01,P0059,ISSUE_TO_STORE,-24,2025-11-30 00:02:58,REF745937,2025-11-30 00:02:58
39045,WH01,P0211,ADJUSTMENT_IN,35,2025-11-14 10:07:24,REF349377,2025-11-14 10:07:24
39046,WH02,P0255,TRANSFER_IN,14,2025-08-21 04:45:06,REF915741,2025-08-21 04:45:06
39047,WH01,P0289,RECEIPT,24,2025-04-02 07:35:57,REF917549,2025-04-02 07:35:57
39048,WH02,P0020,RECEIPT,66,2026-05-26 01:43:23,REF416292,2026-05-26 01:43:23
39049,WH02,P0298,TRANSFER_OUT,-65,2025-03-10 12:30:36,REF741032,2025-03-10 12:30:36
39050,WH02,P0094,ISSUE_TO_STORE,-20,2025-04-09 02:20:34,REF950638,2025-04-09 02:20:34
39051,WH01,P0232,RECEIPT,13,2025-11-05 18:46:20,REF236166,2025-11-05 18:46:20
39052,WH02,P0147,ISSUE_TO_STORE,-20,2025-09-06 18:09:04,REF139288,2025-09-06 18:09:04
39053,WH02,P0175,ISSUE_TO_STORE,-64,2026-06-02 11:26:28,REF760405,2026-06-02 11:26:28
39054,WH02,P0121,TRANSFER_OUT,-13,2026-02-14 19:12:59,REF861383,2026-02-14 19:12:59
39055,WH02,P0275,ISSUE_TO_STORE,-1,2026-02-20 19:05:37,REF995930,2026-02-20 19:05:37
39056,WH01,P0046,TRANSFER_IN,37,2026-01-28 15:02:03,REF331882,2026-01-28 15:02:03
39057,WH01,P0291,RETURN_TO_VENDOR,-39,2025-01-21 22:35:39,REF715071,2025-01-21 22:35:39
39058,WH01,P0112,RECEIPT,50,2025-02-08 09:53:21,REF828143,2025-02-08 09:53:21
39059,WH02,P0052,ISSUE_TO_STORE,-65,2025-03-02 20:29:01,REF777259,2025-03-02 20:29:01
39060,WH01,P0260,ISSUE_TO_STORE,-34,2026-06-30 11:44:50,REF449370,2026-06-30 11:44:50
39061,WH01,P0201,ISSUE_TO_STORE,-62,2025-07-20 17:18:29,REF574266,2025-07-20 17:18:29
39062,WH02,P0102,TRANSFER_OUT,-25,2025-07-22 00:04:49,REF456188,2025-07-22 00:04:49
39063,WH02,P0024,ISSUE_TO_STORE,-15,2025-04-10 22:37:27,REF627833,2025-04-10 22:37:27
39064,WH02,P0317,ISSUE_TO_STORE,-8,2025-03-20 13:58:16,REF737513,2025-03-20 13:58:16
39065,WH01,P0047,ISSUE_TO_STORE,-15,2025-05-15 08:54:03,REF848515,2025-05-15 08:54:03
39066,WH01,P0098,TRANSFER_OUT,-25,2025-11-16 01:14:42,REF756987,2025-11-16 01:14:42
39067,WH01,P0269,ISSUE_TO_STORE,-16,2026-02-25 13:03:00,REF350028,2026-02-25 13:03:00
39068,WH01,P0004,ISSUE_TO_STORE,-27,2026-05-10 16:21:55,REF714899,2026-05-10 16:21:55
39069,WH01,P0145,RECEIPT,64,2025-04-23 06:02:21,REF798029,2025-04-23 06:02:21
39070,WH01,P0222,ISSUE_TO_STORE,-69,2025-03-02 06:20:56,REF516103,2025-03-02 06:20:56
39071,WH01,P0178,RECEIPT,54,2025-08-22 17:10:01,REF251037,2025-08-22 17:10:01
39072,WH02,P0198,RETURN_TO_VENDOR,-30,2026-07-20 08:37:32,REF508359,2026-07-20 08:37:32
39073,WH01,P0144,RECEIPT,22,2025-07-27 00:22:20,REF259190,2025-07-27 00:22:20
39074,WH01,P0319,ISSUE_TO_STORE,-2,2025-03-03 04:22:31,REF925939,2025-03-03 04:22:31
39075,WH02,P0280,RECEIPT,3,2025-07-21 06:24:34,REF112514,2025-07-21 06:24:34
39076,WH01,P0157,ADJUSTMENT_IN,3,2025-10-30 20:33:33,REF278649,2025-10-30 20:33:33
39077,WH02,P0142,ADJUSTMENT_OUT,-69,2025-05-15 00:17:20,REF207289,2025-05-15 00:17:20
39078,WH02,P0117,RECEIPT,56,2026-07-25 06:29:02,REF221759,2026-07-25 06:29:02
39079,WH02,P0140,RECEIPT,68,2026-01-01 11:59:38,REF681453,2026-01-01 11:59:38
39080,WH02,P0222,RECEIPT,7,2025-03-04 18:52:23,REF912717,2025-03-04 18:52:23
39081,WH02,P0260,RECEIPT,58,2025-11-20 02:24:04,REF415387,2025-11-20 02:24:04
39082,WH01,P0095,ISSUE_TO_STORE,-16,2026-02-22 18:44:04,REF177400,2026-02-22 18:44:04
39083,WH01,P0109,ISSUE_TO_STORE,-65,2025-05-15 15:25:42,REF920624,2025-05-15 15:25:42
39084,WH01,P0258,RECEIPT,56,2025-12-17 12:19:36,REF197437,2025-12-17 12:19:36
39085,WH02,P0261,RECEIPT,11,2025-04-04 05:49:46,REF673668,2025-04-04 05:49:46
39086,WH01,P0204,RECEIPT,69,2026-07-15 01:08:47,REF352469,2026-07-15 01:08:47
39087,WH02,P0075,ISSUE_TO_STORE,-30,2025-09-23 18:57:36,REF301497,2025-09-23 18:57:36
39088,WH01,P0131,TRANSFER_IN,3,2026-01-05 01:48:55,REF939871,2026-01-05 01:48:55
39089,WH02,P0132,ISSUE_TO_STORE,-4,2025-02-13 18:08:09,REF683822,2025-02-13 18:08:09
39090,WH02,P0124,ISSUE_TO_STORE,-61,2025-10-05 15:07:26,REF303548,2025-10-05 15:07:26
39091,WH02,P0015,ISSUE_TO_STORE,-5,2026-04-23 11:25:55,REF900240,2026-04-23 11:25:55
39092,WH01,P0144,TRANSFER_OUT,-44,2025-07-25 18:38:03,REF751082,2025-07-25 18:38:03
39093,WH02,P0110,RECEIPT,16,2025-01-19 04:00:47,REF873782,2025-01-19 04:00:47
39094,WH02,P0024,ISSUE_TO_STORE,-15,2026-04-15 13:21:15,REF990304,2026-04-15 13:21:15
39095,WH01,P0050,TRANSFER_OUT,-22,2025-12-25 18:27:46,REF412261,2025-12-25 18:27:46
39096,WH02,P0029,ISSUE_TO_STORE,-46,2025-11-18 10:28:46,REF201049,2025-11-18 10:28:46
39097,WH01,P0056,ISSUE_TO_STORE,-22,2025-04-13 00:29:38,REF957955,2025-04-13 00:29:38
39098,WH01,P0166,TRANSFER_IN,61,2025-03-06 16:21:19,REF521675,2025-03-06 16:21:19
39099,WH01,P0128,TRANSFER_IN,19,2025-10-05 20:42:32,REF727195,2025-10-05 20:42:32
39100,WH02,P0024,RECEIPT,9,2026-06-26 03:16:17,REF391061,2026-06-26 03:16:17
39101,WH01,P0289,ISSUE_TO_STORE,-15,2026-03-27 20:23:12,REF487383,2026-03-27 20:23:12
39102,WH01,P0080,ISSUE_TO_STORE,-48,2025-03-02 18:31:22,REF673474,2025-03-02 18:31:22
39103,WH01,P0269,RECEIPT,65,2025-11-29 19:15:28,REF502171,2025-11-29 19:15:28
39104,WH01,P0147,TRANSFER_OUT,-27,2025-11-02 00:28:56,REF156713,2025-11-02 00:28:56
39105,WH02,P0031,RECEIPT,46,2026-05-12 03:29:48,REF236435,2026-05-12 03:29:48
39106,WH02,P0109,TRANSFER_OUT,-55,2025-02-17 17:43:24,REF116743,2025-02-17 17:43:24
39107,WH01,P0037,TRANSFER_IN,53,2026-04-06 06:52:24,REF675016,2026-04-06 06:52:24
39108,WH02,P0217,RETURN_TO_VENDOR,-6,2025-06-25 20:12:05,REF555294,2025-06-25 20:12:05
39109,WH01,P0310,ADJUSTMENT_OUT,-51,2025-10-08 09:16:03,REF682405,2025-10-08 09:16:03
39110,WH01,P0146,TRANSFER_OUT,-42,2025-12-23 21:35:13,REF312112,2025-12-23 21:35:13
39111,WH02,P0045,ADJUSTMENT_IN,19,2026-03-19 07:15:39,REF119033,2026-03-19 07:15:39
39112,WH02,P0265,RECEIPT,24,2025-08-29 02:01:32,REF619652,2025-08-29 02:01:32
39113,WH01,P0100,TRANSFER_IN,39,2025-07-05 15:07:49,REF928058,2025-07-05 15:07:49
39114,WH01,P0141,RECEIPT,1,2025-02-22 01:54:32,REF832273,2025-02-22 01:54:32
39115,WH02,P0136,TRANSFER_IN,11,2025-12-21 07:27:12,REF455858,2025-12-21 07:27:12
39116,WH01,P0104,ISSUE_TO_STORE,-55,2026-01-15 11:19:01,REF128155,2026-01-15 11:19:01
39117,WH01,P0242,RECEIPT,6,2026-02-15 06:12:46,REF348768,2026-02-15 06:12:46
39118,WH01,P0144,RECEIPT,66,2026-01-10 19:01:38,REF708840,2026-01-10 19:01:38
39119,WH02,P0293,ISSUE_TO_STORE,-16,2025-02-11 10:16:54,REF165540,2025-02-11 10:16:54
39120,WH01,P0010,TRANSFER_IN,64,2025-07-06 10:23:19,REF812320,2025-07-06 10:23:19
39121,WH02,P0317,ISSUE_TO_STORE,-16,2025-09-24 17:17:47,REF496661,2025-09-24 17:17:47
39122,WH02,P0196,RECEIPT,10,2025-03-04 04:11:55,REF990498,2025-03-04 04:11:55
39123,WH02,P0016,ISSUE_TO_STORE,-16,2025-02-24 02:55:25,REF984172,2025-02-24 02:55:25
39124,WH01,P0300,RECEIPT,24,2025-01-07 22:22:48,REF635230,2025-01-07 22:22:48
39125,WH02,P0088,ISSUE_TO_STORE,-21,2025-09-30 00:44:34,REF533732,2025-09-30 00:44:34
39126,WH01,P0146,ISSUE_TO_STORE,-45,2026-02-11 22:10:16,REF463584,2026-02-11 22:10:16
39127,WH01,P0252,RECEIPT,60,2025-05-09 17:57:45,REF255632,2025-05-09 17:57:45
39128,WH01,P0155,ADJUSTMENT_IN,38,2025-04-07 14:02:40,REF331914,2025-04-07 14:02:40
39129,WH01,P0303,ISSUE_TO_STORE,-44,2026-01-12 06:46:02,REF430077,2026-01-12 06:46:02
39130,WH01,P0046,ISSUE_TO_STORE,-5,2025-12-09 09:25:39,REF687834,2025-12-09 09:25:39
39131,WH02,P0294,RECEIPT,58,2025-11-16 14:24:10,REF736960,2025-11-16 14:24:10
39132,WH01,P0304,TRANSFER_OUT,-36,2025-02-17 00:20:26,REF210740,2025-02-17 00:20:26
39133,WH01,P0285,TRANSFER_IN,27,2025-10-22 11:41:15,REF709325,2025-10-22 11:41:15
39134,WH02,P0092,TRANSFER_IN,1,2025-08-03 22:25:09,REF693400,2025-08-03 22:25:09
39135,WH01,P0138,ISSUE_TO_STORE,-14,2025-05-23 12:30:35,REF101844,2025-05-23 12:30:35
39136,WH01,P0242,RECEIPT,3,2025-04-09 03:52:06,REF977096,2025-04-09 03:52:06
39137,WH01,P0256,RETURN_TO_VENDOR,-39,2026-07-03 00:48:20,REF751794,2026-07-03 00:48:20
39138,WH02,P0169,ISSUE_TO_STORE,-4,2025-07-12 00:12:02,REF613636,2025-07-12 00:12:02
39139,WH01,P0263,TRANSFER_OUT,-26,2025-12-09 18:48:41,REF339849,2025-12-09 18:48:41
39140,WH02,P0259,TRANSFER_IN,63,2025-10-25 12:35:56,REF991459,2025-10-25 12:35:56
39141,WH02,P0199,TRANSFER_IN,48,2025-12-20 00:05:20,REF179554,2025-12-20 00:05:20
39142,WH01,P0010,TRANSFER_OUT,-29,2025-08-04 14:27:33,REF526489,2025-08-04 14:27:33
39143,WH01,P0044,RETURN_TO_VENDOR,-6,2025-11-02 10:23:39,REF305996,2025-11-02 10:23:39
39144,WH01,P0090,RECEIPT,62,2025-06-17 23:35:20,REF742493,2025-06-17 23:35:20
39145,WH02,P0145,ISSUE_TO_STORE,-18,2025-12-15 22:45:40,REF221663,2025-12-15 22:45:40
39146,WH01,P0068,ISSUE_TO_STORE,-44,2026-05-08 15:13:24,REF828721,2026-05-08 15:13:24
39147,WH02,P0145,ADJUSTMENT_OUT,-39,2025-03-20 19:26:00,REF371552,2025-03-20 19:26:00
39148,WH02,P0264,ISSUE_TO_STORE,-10,2025-07-07 00:57:56,REF143000,2025-07-07 00:57:56
39149,WH01,P0224,ISSUE_TO_STORE,-24,2025-08-21 03:11:24,REF282364,2025-08-21 03:11:24
39150,WH01,P0072,TRANSFER_OUT,-7,2025-05-20 09:29:50,REF416548,2025-05-20 09:29:50
39151,WH01,P0196,ISSUE_TO_STORE,-29,2025-05-20 10:03:06,REF745159,2025-05-20 10:03:06
39152,WH02,P0279,ISSUE_TO_STORE,-24,2025-06-30 03:48:03,REF641057,2025-06-30 03:48:03
39153,WH02,P0128,RECEIPT,11,2025-07-16 23:59:05,REF738196,2025-07-16 23:59:05
39154,WH01,P0121,ISSUE_TO_STORE,-59,2025-08-31 21:17:44,REF323249,2025-08-31 21:17:44
39155,WH01,P0043,RECEIPT,29,2025-02-08 10:38:42,REF881536,2025-02-08 10:38:42
39156,WH02,P0171,ISSUE_TO_STORE,-15,2025-10-08 16:47:56,REF992401,2025-10-08 16:47:56
39157,WH02,P0171,ISSUE_TO_STORE,-14,2025-10-03 17:12:24,REF426370,2025-10-03 17:12:24
39158,WH02,P0122,ISSUE_TO_STORE,-25,2025-07-27 00:59:10,REF311320,2025-07-27 00:59:10
39159,WH01,P0250,RECEIPT,69,2026-07-25 21:45:38,REF153901,2026-07-25 21:45:38
39160,WH01,P0314,ADJUSTMENT_OUT,-67,2026-05-03 22:32:37,REF218356,2026-05-03 22:32:37
39161,WH01,P0190,ISSUE_TO_STORE,-39,2025-05-22 09:38:48,REF978150,2025-05-22 09:38:48
39162,WH02,P0258,ISSUE_TO_STORE,-63,2025-08-16 06:19:50,REF691966,2025-08-16 06:19:50
39163,WH02,P0282,RECEIPT,39,2026-04-13 08:27:13,REF587941,2026-04-13 08:27:13
39164,WH02,P0025,RECEIPT,33,2026-02-11 22:00:06,REF695615,2026-02-11 22:00:06
39165,WH01,P0154,RECEIPT,8,2026-05-31 18:28:53,REF579179,2026-05-31 18:28:53
39166,WH02,P0163,RECEIPT,67,2025-09-22 08:20:37,REF507622,2025-09-22 08:20:37
39167,WH02,P0042,ISSUE_TO_STORE,-67,2025-11-15 13:41:43,REF168860,2025-11-15 13:41:43
39168,WH02,P0267,TRANSFER_IN,50,2025-08-15 21:36:55,REF847441,2025-08-15 21:36:55
39169,WH01,P0228,RECEIPT,15,2025-03-05 09:40:06,REF767317,2025-03-05 09:40:06
39170,WH01,P0282,TRANSFER_IN,21,2025-12-22 05:17:24,REF748687,2025-12-22 05:17:24
39171,WH01,P0311,RECEIPT,33,2025-04-04 22:04:54,REF765390,2025-04-04 22:04:54
39172,WH01,P0238,ADJUSTMENT_IN,16,2025-05-23 06:07:42,REF186812,2025-05-23 06:07:42
39173,WH02,P0087,ISSUE_TO_STORE,-26,2025-06-12 15:39:49,REF216690,2025-06-12 15:39:49
39174,WH02,P0066,TRANSFER_IN,47,2025-05-17 01:16:41,REF940148,2025-05-17 01:16:41
39175,WH01,P0307,ISSUE_TO_STORE,-18,2025-11-09 08:00:53,REF338293,2025-11-09 08:00:53
39176,WH01,P0006,ISSUE_TO_STORE,-41,2025-06-01 20:40:00,REF870088,2025-06-01 20:40:00
39177,WH02,P0129,TRANSFER_OUT,-52,2025-02-05 19:44:57,REF616073,2025-02-05 19:44:57
39178,WH01,P0022,RECEIPT,18,2025-06-14 20:17:22,REF566184,2025-06-14 20:17:22
39179,WH02,P0047,TRANSFER_IN,45,2025-09-24 09:36:17,REF268755,2025-09-24 09:36:17
39180,WH02,P0294,ISSUE_TO_STORE,-2,2025-08-23 03:05:33,REF841724,2025-08-23 03:05:33
39181,WH01,P0270,ISSUE_TO_STORE,-40,2026-06-17 13:09:24,REF459472,2026-06-17 13:09:24
39182,WH01,P0232,RECEIPT,6,2025-11-20 10:32:10,REF917886,2025-11-20 10:32:10
39183,WH01,P0253,RECEIPT,30,2026-06-22 12:11:27,REF605969,2026-06-22 12:11:27
39184,WH01,P0132,ISSUE_TO_STORE,-68,2026-06-08 07:03:18,REF975864,2026-06-08 07:03:18
39185,WH01,P0175,RECEIPT,48,2025-02-25 21:29:50,REF388004,2025-02-25 21:29:50
39186,WH02,P0148,ADJUSTMENT_IN,52,2025-03-13 22:00:00,REF692616,2025-03-13 22:00:00
39187,WH02,P0033,TRANSFER_IN,30,2026-04-12 16:22:23,REF643502,2026-04-12 16:22:23
39188,WH02,P0116,ISSUE_TO_STORE,-54,2025-08-21 15:41:19,REF773667,2025-08-21 15:41:19
39189,WH02,P0124,ISSUE_TO_STORE,-65,2025-01-19 07:22:31,REF934936,2025-01-19 07:22:31
39190,WH01,P0291,TRANSFER_OUT,-15,2025-10-24 14:54:25,REF113492,2025-10-24 14:54:25
39191,WH02,P0192,RECEIPT,61,2025-05-21 13:10:10,REF762876,2025-05-21 13:10:10
39192,WH02,P0285,ISSUE_TO_STORE,-55,2026-06-03 16:26:18,REF341098,2026-06-03 16:26:18
39193,WH01,P0102,ISSUE_TO_STORE,-9,2025-10-10 15:04:42,REF746004,2025-10-10 15:04:42
39194,WH02,P0108,ISSUE_TO_STORE,-68,2025-01-11 13:39:48,REF994331,2025-01-11 13:39:48
39195,WH02,P0084,ADJUSTMENT_OUT,-12,2026-06-29 19:10:11,REF914085,2026-06-29 19:10:11
39196,WH02,P0234,TRANSFER_IN,44,2025-12-25 06:55:07,REF852625,2025-12-25 06:55:07
39197,WH02,P0185,TRANSFER_OUT,-10,2025-02-26 05:09:22,REF564317,2025-02-26 05:09:22
39198,WH01,P0173,RECEIPT,42,2025-02-03 05:47:48,REF159459,2025-02-03 05:47:48
39199,WH01,P0148,ISSUE_TO_STORE,-22,2025-07-10 12:09:43,REF445746,2025-07-10 12:09:43
39200,WH02,P0287,RECEIPT,47,2026-06-12 17:11:52,REF301720,2026-06-12 17:11:52
39201,WH02,P0172,TRANSFER_IN,31,2025-10-26 18:55:45,REF245781,2025-10-26 18:55:45
39202,WH02,P0237,TRANSFER_OUT,-12,2025-01-10 21:22:10,REF573383,2025-01-10 21:22:10
39203,WH01,P0236,ISSUE_TO_STORE,-68,2026-01-02 16:53:39,REF632747,2026-01-02 16:53:39
39204,WH01,P0080,RECEIPT,48,2026-07-13 22:58:57,REF931149,2026-07-13 22:58:57
39205,WH02,P0043,ISSUE_TO_STORE,-23,2026-07-19 15:06:22,REF756473,2026-07-19 15:06:22
39206,WH02,P0237,RECEIPT,44,2026-04-07 04:19:43,REF545862,2026-04-07 04:19:43
39207,WH01,P0190,ISSUE_TO_STORE,-52,2025-02-20 15:15:21,REF702184,2025-02-20 15:15:21
39208,WH01,P0155,RECEIPT,68,2025-04-10 03:37:29,REF954502,2025-04-10 03:37:29
39209,WH02,P0236,TRANSFER_OUT,-61,2026-03-17 14:24:34,REF980246,2026-03-17 14:24:34
39210,WH01,P0147,TRANSFER_OUT,-59,2025-01-25 23:32:12,REF780887,2025-01-25 23:32:12
39211,WH01,P0136,TRANSFER_OUT,-62,2026-02-24 22:36:13,REF382023,2026-02-24 22:36:13
39212,WH01,P0170,TRANSFER_IN,2,2025-10-26 07:29:12,REF213470,2025-10-26 07:29:12
39213,WH01,P0270,ISSUE_TO_STORE,-15,2025-10-18 12:28:00,REF740520,2025-10-18 12:28:00
39214,WH01,P0148,RECEIPT,55,2026-02-16 04:14:59,REF726697,2026-02-16 04:14:59
39215,WH01,P0286,RECEIPT,24,2026-05-28 05:54:14,REF984776,2026-05-28 05:54:14
39216,WH02,P0178,ISSUE_TO_STORE,-44,2025-01-26 18:07:14,REF960249,2025-01-26 18:07:14
39217,WH02,P0115,ADJUSTMENT_IN,48,2026-01-12 14:31:09,REF721070,2026-01-12 14:31:09
39218,WH02,P0305,ISSUE_TO_STORE,-7,2026-07-02 23:52:28,REF712227,2026-07-02 23:52:28
39219,WH02,P0235,RECEIPT,46,2026-01-21 20:05:48,REF810996,2026-01-21 20:05:48
39220,WH02,P0139,TRANSFER_OUT,-45,2026-07-19 01:54:34,REF160184,2026-07-19 01:54:34
39221,WH01,P0289,RECEIPT,51,2025-05-22 00:41:56,REF561382,2025-05-22 00:41:56
39222,WH01,P0113,ADJUSTMENT_IN,56,2026-07-16 00:34:22,REF983108,2026-07-16 00:34:22
39223,WH01,P0043,ISSUE_TO_STORE,-41,2025-07-09 16:00:51,REF619972,2025-07-09 16:00:51
39224,WH02,P0216,TRANSFER_IN,35,2025-08-14 20:13:11,REF561875,2025-08-14 20:13:11
39225,WH02,P0225,ISSUE_TO_STORE,-46,2025-06-02 01:43:42,REF501546,2025-06-02 01:43:42
39226,WH01,P0037,RECEIPT,58,2026-01-28 23:13:09,REF438446,2026-01-28 23:13:09
39227,WH01,P0241,TRANSFER_IN,38,2025-12-01 18:22:22,REF218264,2025-12-01 18:22:22
39228,WH01,P0036,ADJUSTMENT_IN,8,2026-01-21 08:15:22,REF602107,2026-01-21 08:15:22
39229,WH02,P0140,RETURN_TO_VENDOR,-43,2025-01-22 12:22:00,REF611995,2025-01-22 12:22:00
39230,WH01,P0158,RECEIPT,44,2025-03-11 19:30:35,REF208567,2025-03-11 19:30:35
39231,WH02,P0090,TRANSFER_IN,66,2026-03-02 11:22:49,REF170542,2026-03-02 11:22:49
39232,WH01,P0087,RECEIPT,53,2026-01-27 11:38:43,REF391678,2026-01-27 11:38:43
39233,WH01,P0250,ISSUE_TO_STORE,-16,2025-03-31 21:22:35,REF318892,2025-03-31 21:22:35
39234,WH02,P0224,RECEIPT,69,2025-11-23 10:44:09,REF649103,2025-11-23 10:44:09
39235,WH02,P0214,RECEIPT,25,2026-05-16 20:45:45,REF558686,2026-05-16 20:45:45
39236,WH01,P0259,ISSUE_TO_STORE,-10,2025-08-08 10:27:49,REF879630,2025-08-08 10:27:49
39237,WH02,P0014,ISSUE_TO_STORE,-48,2026-05-25 01:29:13,REF654484,2026-05-25 01:29:13
39238,WH01,P0066,RECEIPT,39,2025-04-08 19:45:25,REF441182,2025-04-08 19:45:25
39239,WH01,P0132,ADJUSTMENT_IN,67,2026-05-15 04:06:31,REF587282,2026-05-15 04:06:31
39240,WH02,P0177,RETURN_TO_VENDOR,-24,2025-04-24 14:31:49,REF909839,2025-04-24 14:31:49
39241,WH02,P0315,ISSUE_TO_STORE,-43,2025-08-11 13:35:58,REF324171,2025-08-11 13:35:58
39242,WH01,P0271,ISSUE_TO_STORE,-39,2025-08-30 23:48:20,REF354452,2025-08-30 23:48:20
39243,WH01,P0027,RECEIPT,48,2025-03-17 19:15:42,REF528293,2025-03-17 19:15:42
39244,WH01,P0043,RECEIPT,9,2025-01-24 01:12:56,REF585213,2025-01-24 01:12:56
39245,WH02,P0228,ISSUE_TO_STORE,-62,2025-09-18 01:20:25,REF196659,2025-09-18 01:20:25
39246,WH01,P0109,ISSUE_TO_STORE,-27,2025-05-26 12:26:24,REF467229,2025-05-26 12:26:24
39247,WH01,P0097,ISSUE_TO_STORE,-37,2026-04-05 17:45:07,REF335920,2026-04-05 17:45:07
39248,WH01,P0272,ISSUE_TO_STORE,-33,2025-01-15 06:15:15,REF231689,2025-01-15 06:15:15
39249,WH01,P0186,TRANSFER_OUT,-56,2025-04-05 01:28:00,REF672226,2025-04-05 01:28:00
39250,WH01,P0257,TRANSFER_IN,64,2025-01-09 04:10:48,REF496438,2025-01-09 04:10:48
39251,WH02,P0314,TRANSFER_OUT,-12,2025-08-25 09:05:58,REF458023,2025-08-25 09:05:58
39252,WH02,P0259,TRANSFER_OUT,-4,2026-01-30 23:18:50,REF822848,2026-01-30 23:18:50
39253,WH01,P0170,RECEIPT,68,2025-05-09 04:57:35,REF247221,2025-05-09 04:57:35
39254,WH01,P0089,RECEIPT,1,2025-06-24 02:03:49,REF440866,2025-06-24 02:03:49
39255,WH02,P0096,ADJUSTMENT_IN,6,2025-04-12 06:28:29,REF947737,2025-04-12 06:28:29
39256,WH02,P0298,RECEIPT,65,2025-05-04 14:05:28,REF387844,2025-05-04 14:05:28
39257,WH01,P0049,RECEIPT,63,2025-09-01 18:08:17,REF335759,2025-09-01 18:08:17
39258,WH02,P0190,ISSUE_TO_STORE,-32,2025-10-29 03:56:24,REF129916,2025-10-29 03:56:24
39259,WH02,P0094,ISSUE_TO_STORE,-47,2025-09-04 14:38:19,REF863652,2025-09-04 14:38:19
39260,WH02,P0131,TRANSFER_IN,42,2025-02-02 18:21:38,REF919322,2025-02-02 18:21:38
39261,WH02,P0089,ISSUE_TO_STORE,-57,2025-10-10 03:23:00,REF825698,2025-10-10 03:23:00
39262,WH01,P0099,RECEIPT,52,2025-11-29 13:15:22,REF353509,2025-11-29 13:15:22
39263,WH01,P0217,ISSUE_TO_STORE,-36,2025-01-06 15:57:21,REF687412,2025-01-06 15:57:21
39264,WH02,P0223,TRANSFER_OUT,-64,2025-02-10 18:44:07,REF940100,2025-02-10 18:44:07
39265,WH01,P0096,TRANSFER_IN,67,2025-05-25 12:22:20,REF177125,2025-05-25 12:22:20
39266,WH02,P0222,ISSUE_TO_STORE,-63,2026-03-11 12:30:07,REF309685,2026-03-11 12:30:07
39267,WH02,P0145,RECEIPT,63,2025-05-16 07:28:29,REF637997,2025-05-16 07:28:29
39268,WH01,P0041,ISSUE_TO_STORE,-44,2025-06-23 02:06:14,REF439876,2025-06-23 02:06:14
39269,WH01,P0249,ISSUE_TO_STORE,-26,2025-08-15 17:01:36,REF534350,2025-08-15 17:01:36
39270,WH01,P0127,RECEIPT,35,2025-09-02 05:52:46,REF303886,2025-09-02 05:52:46
39271,WH02,P0295,TRANSFER_IN,16,2025-03-15 20:54:26,REF957201,2025-03-15 20:54:26
39272,WH01,P0183,ISSUE_TO_STORE,-29,2025-01-30 15:33:40,REF493022,2025-01-30 15:33:40
39273,WH01,P0128,TRANSFER_OUT,-22,2025-10-08 05:37:23,REF727514,2025-10-08 05:37:23
39274,WH02,P0160,ISSUE_TO_STORE,-67,2026-02-12 05:33:25,REF848252,2026-02-12 05:33:25
39275,WH01,P0165,ISSUE_TO_STORE,-22,2025-03-23 22:36:41,REF407323,2025-03-23 22:36:41
39276,WH01,P0073,RETURN_TO_VENDOR,-23,2025-06-16 22:23:44,REF121761,2025-06-16 22:23:44
39277,WH01,P0197,ISSUE_TO_STORE,-64,2025-02-23 03:36:43,REF975992,2025-02-23 03:36:43
39278,WH01,P0061,ISSUE_TO_STORE,-16,2026-07-24 00:45:11,REF916116,2026-07-24 00:45:11
39279,WH01,P0067,TRANSFER_IN,67,2026-03-18 17:10:53,REF804959,2026-03-18 17:10:53
39280,WH01,P0292,RECEIPT,26,2025-02-14 22:46:15,REF854626,2025-02-14 22:46:15
39281,WH02,P0315,RECEIPT,6,2025-10-20 22:52:39,REF205696,2025-10-20 22:52:39
39282,WH02,P0054,ISSUE_TO_STORE,-56,2026-07-16 04:50:36,REF474602,2026-07-16 04:50:36
39283,WH01,P0293,RECEIPT,48,2025-04-14 08:47:32,REF378548,2025-04-14 08:47:32
39284,WH02,P0251,ISSUE_TO_STORE,-48,2025-01-30 14:48:51,REF885379,2025-01-30 14:48:51
39285,WH01,P0024,ISSUE_TO_STORE,-51,2026-01-09 20:21:49,REF226735,2026-01-09 20:21:49
39286,WH02,P0064,TRANSFER_IN,25,2026-05-27 07:35:17,REF301744,2026-05-27 07:35:17
39287,WH02,P0270,ISSUE_TO_STORE,-24,2025-07-11 09:42:20,REF692684,2025-07-11 09:42:20
39288,WH01,P0071,TRANSFER_OUT,-27,2025-10-20 13:09:45,REF843970,2025-10-20 13:09:45
39289,WH01,P0270,ISSUE_TO_STORE,-39,2025-01-28 08:19:17,REF526507,2025-01-28 08:19:17
39290,WH02,P0278,ADJUSTMENT_IN,55,2026-04-16 20:18:28,REF695153,2026-04-16 20:18:28
39291,WH01,P0236,RECEIPT,20,2025-06-22 11:41:13,REF994133,2025-06-22 11:41:13
39292,WH02,P0090,RECEIPT,41,2025-03-26 23:22:06,REF507719,2025-03-26 23:22:06
39293,WH02,P0270,RECEIPT,32,2025-03-26 22:05:25,REF743246,2025-03-26 22:05:25
39294,WH02,P0062,RECEIPT,20,2026-02-04 10:56:41,REF175861,2026-02-04 10:56:41
